SCHLUESSEL,BERUFINT,BERUFVERZ,RO,BESCHARTA,BESCHARTB,ENTSENDEG,BLTAETIGKEIT,TRFIELD,REPL_ID,REPL_DATABASE,IENTGELTGRUPPE,SSICHTBARINMAND,CSELEKTIONSKENNZEICHEN,IWEBPORTAL,SWEBPORTALTEXT,AUSGTAETIGKEITSSCHLUESSEL,AKTIV,WARNUNGMINDESTLOHN,HOCHSCHULBERUF,VORRAUSSETZUNG,LFDNRAUSGTAETIGKEIT,SWEBPORTALTEXT2,CFREMDSCHLUESSEL,AUTO_UEBERNAHME_PERSONAL,PROSOFT_RECRUITING_SOURCE_ID,DKZ_ID
14712,Zerspanungsmechaniker/in - Drehtechnik,Zerspanungsmechaniker/in - Drehtechnik,N,221,,,,,30893,1604123803,,,,,,24232,1,,,,4797,,,1,,1809
14713,Zerspanungsmechaniker/in - Frästechnik,Zerspanungsmechaniker/in - Frästechnik,N,222,,,,,30894,1604123803,,,,,,24232,1,,,,4798,,,1,,1845
14714,Zerspanungsmechaniker/in - Automaten-Drehtechnik,Zerspanungsmechaniker/in - Automaten-Drehtechnik,N,,,,,,30895,1604123803,,,,,,24232,1,,,,4796,,,1,,1813
14835,Fachkraft - CNC-Technik,Fachkraft - CNC-Technik,N,,,,,,30896,1604123803,,,,,,24233,1,,,,4814,,,1,,101732
14837,Zerspanungstechniker/in,Zerspanungstechniker/in,N,,,,,,30897,1604123803,,,,,,24233,1,,,,4826,,,1,,103355
14868,Industriemeister/in - Aluminiumbe- und -verarbeitu,Industriemeister/in - Aluminiumbe- und -verarbeitu,,,,,,,30898,1604123803,,,,,,24293,1,,,,,,,1,,
14869,Drehermeister/in,Drehermeister/in,,,,,,,30899,1604123803,,,,,,24293,1,,,,,,,1,,
14870,Galvaniseurhelfer/in,Galvaniseurhelfer/in,,,,,,,30900,1604123803,,,,,,24301,1,,,,,,,1,,
15353,Techniker/in - Verbindungstechnik,Techniker/in - Verbindungstechnik,N,,,,,,30901,1604123803,,,,,,24423,1,,,,5342,,,1,,111011
15409,Werkzeugmacherhelfer/in,Werkzeugmacherhelfer/in,N,,,,,,30902,1604123803,,,,,,24511,1,,,,5399,,,1,,2540
15410,Werkzeugmechanikerhelfer/in,Werkzeugmechanikerhelfer/in,N,,,,,,30903,1604123803,,,,,,24511,1,,,,5400,,,1,,102417
15449,Zentrierer/in (Feinmechaniker/in),Zentrierer/in - Feinmechaniker/in,N,,,,,,30904,1604123803,,,,,,24512,1,,,,5464,,,1,,101892
15568,Werkzeugschlosser/in,Werkzeugschlosser/in,N,,,,,,30905,1604123803,,,,,,24522,1,,,,5608,,,1,,112491
15570,Werkzeugmechaniker/in,Werkzeugmechaniker/in,N,,,,,,30906,1604123803,,,,,,24522,1,,,,5604,,,1,,29052
15575,Werkzeugmaschinenschlosser/in,Werkzeugmaschinenschlosser/in,N,,,,,,30907,1604123803,,,,,,24522,1,,,,5603,,,1,,116866
15577,Werkzeugmechaniker/in - Formentechnik,Werkzeugmechaniker/in - Formentechnik,N,291,,,,,30908,1604123803,,,,,,24522,1,,,,5605,,,1,,2527
15578,Werkzeugmechaniker/in - Instrumententechnik,Werkzeugmechaniker/in - Instrumententechnik,N,,,,,,30909,1604123803,,,,,,24522,1,,,,5606,,,1,,2431
15580,Werkzeugmechaniker/in - Stanz- und Umformtechnik,Werkzeugmechaniker/in - Stanz- und Umformtechnik,N,,,,,,30910,1604123803,,,,,,24522,1,,,,5607,,,1,,2519
15633,Werkzeugtechniker/in,Werkzeugtechniker/in,N,,,,,,30911,1604123803,,,,,,24523,1,,,,5623,,,1,,104834
15715,Werkzeugmachermeister/in,Werkzeugmachermeister/in,N,,,,,,30912,1604123803,,,,,,24593,1,,,,5721,,,1,,2522
15762,Fachkraft - Maschinenbau,Fachkraft - Maschinenbau,N,,,,,,30913,1604123803,,,,,,25102,1,,,,5760,,,1,,114538
15851,Techniker/in - Verfahrenstechnik,Techniker/in - Verfahrenstechnik,N,,,,,,30914,1604123803,,,,,,25103,1,,,,5864,,,1,,110202
16095,Baugerätehandwerker/in,Baugerätehandwerker/in,,,,,,,30915,1604123803,,,,,,25182,1,,,,,,,1,,
16096,Bahnbetriebsschlosser/in,Bahnbetriebsschlosser/in,,,,,,,30916,1604123803,,,,,,25182,1,,,,,,,1,,
16097,Bandmaschinenmechaniker/in,Bandmaschinenmechaniker/in,,,,,,,30917,1604123803,,,,,,25182,1,,,,,,,1,,
16098,Facharbeiter/in für Anlagentechnik - Kulturwaren,Facharbeiter/in für Anlagentechnik - Kulturwaren,,,,,,,30918,1604123803,,,,,,25182,1,,,,,,,1,,
16099,Laufwerkschlosser/in,Laufwerkschlosser/in,,,,,,,30919,1604123803,,,,,,25182,1,,,,,,,1,,
16100,Maschinen- und Anlagenmonteur/in - Motorenbau,Maschinen- und Anlagenmonteur/in - Motorenbau,,,,,,,30920,1604123803,,,,,,25182,1,,,,,,,1,,
16101,Walzenschlosser/in,Walzenschlosser/in,,,,,,,30921,1604123803,,,,,,25182,1,,,,,,,1,,
16102,Schlüsselmacher/in,Schlüsselmacher/in,,,,,,,30922,1604123803,,,,,,25182,1,,,,,,,1,,
16103,Getriebebauer/in,Getriebebauer/in,,,,,,,30923,1604123803,,,,,,25182,1,,,,,,,1,,
16104,Getriebemonteur/in,Getriebemonteur/in,,,,,,,30924,1604123803,,,,,,25182,1,,,,,,,1,,
16105,Geräteschlosser/in,Geräteschlosser/in,,,,,,,30925,1604123803,,,,,,25182,1,,,,,,,1,,
16106,Getriebeschlosser/in,Getriebeschlosser/in,,,,,,,30926,1604123803,,,,,,25182,1,,,,,,,1,,
16107,Getriebemechaniker/in,Getriebemechaniker/in,,,,,,,30927,1604123803,,,,,,25182,1,,,,,,,1,,
16690,Fachkraft - Mechatronik,Fachkraft - Mechatronik,N,,,,,,30928,1604123803,,,,,,26112,1,,,,6680,,,1,,114176
19001,Webereitechniker/in,Webereitechniker/in,,,,,,,30929,1604123803,,,,,,28123,1,,,,,,,1,,
19002,Chemiefasertechniker/in,Chemiefasertechniker/in,,,,,,,30930,1604123803,,,,,,28123,1,,,,,,,1,,
19003,Wirkereitechniker/in,Wirkereitechniker/in,,,,,,,30931,1604123803,,,,,,28123,1,,,,,,,1,,
19004,Wirkerei-/Strickereitechniker/in,Wirkerei-/Strickereitechniker/in,,,,,,,30932,1604123803,,,,,,28123,1,,,,,,,1,,
19005,Vliesstofftechniker/in,Vliesstofftechniker/in,,,,,,,30933,1604123803,,,,,,28123,1,,,,,,,1,,
19006,Vliesstofferzeugungstechniker/in,Vliesstofferzeugungstechniker/in,,,,,,,30934,1604123803,,,,,,28123,1,,,,,,,1,,
19007,Stricktechniker/in,Stricktechniker/in,,,,,,,30935,1604123803,,,,,,28123,1,,,,,,,1,,
19008,Strickereitechniker/in,Strickereitechniker/in,,,,,,,30936,1604123803,,,,,,28123,1,,,,,,,1,,
19009,Bandanleger/in,Bandanleger/in,,,,,,,30937,1604123803,,,,,,28132,1,,,,,,,1,,
19010,Baumwollspuler/in,Baumwollspuler/in,,,,,,,30938,1604123803,,,,,,28132,1,,,,,,,1,,
19011,Baumwollspinner/in,Baumwollspinner/in,,,,,,,30939,1604123803,,,,,,28132,1,,,,,,,1,,
19012,Facher/in,Facher/in,,,,,,,30940,1604123803,,,,,,28132,1,,,,,,,1,,
19013,Fadner/in,Fadner/in,,,,,,,30941,1604123803,,,,,,28132,1,,,,,,,1,,
19014,Faseraufbereiter/in,Faseraufbereiter/in,,,,,,,30942,1604123803,,,,,,28132,1,,,,,,,1,,
19015,Faservorbereiter/in,Faservorbereiter/in,,,,,,,30943,1604123803,,,,,,28132,1,,,,,,,1,,
19016,Garnspuler/in,Garnspuler/in,,,,,,,30944,1604123803,,,,,,28132,1,,,,,,,1,,
19017,Garneinleger/in,Garneinleger/in,,,,,,,30945,1604123803,,,,,,28132,1,,,,,,,1,,
19018,Garnhersteller/in,Garnhersteller/in,,,,,,,30946,1604123803,,,,,,28132,1,,,,,,,1,,
19019,Haspler/in,Haspler/in,,,,,,,30947,1604123803,,,,,,28132,1,,,,,,,1,,
19020,Handspinner/in,Handspinner/in,,,,,,,30948,1604123803,,,,,,28132,1,,,,,,,1,,
19021,Haspelfahrer/in,Haspelfahrer/in,,,,,,,30949,1604123803,,,,,,28132,1,,,,,,,1,,
19022,Haspelführer/in,Haspelführer/in,,,,,,,30950,1604123803,,,,,,28132,1,,,,,,,1,,
19023,Jacquardspuler/in,Jacquardspuler/in,,,,,,,30951,1604123803,,,,,,28132,1,,,,,,,1,,
19024,Kammgarnspinner/in,Kammgarnspinner/in,,,,,,,30952,1604123803,,,,,,28132,1,,,,,,,1,,
19025,Kammgarnfacharbeiter/in,Kammgarnfacharbeiter/in,,,,,,,30953,1604123803,,,,,,28132,1,,,,,,,1,,
19026,Maschinenseiler/in,Maschinenseiler/in,,,,,,,30954,1604123803,,,,,,28132,1,,,,,,,1,,
19027,Maschinenspuler/in,Maschinenspuler/in,,,,,,,30955,1604123803,,,,,,28132,1,,,,,,,1,,
19028,Maschinen- und Anlagenführer/in - Textiltechnik (S,Maschinen- und Anlagenführer/in - Textiltechnik (S,,,,,,,30956,1604123803,,,,,,28132,1,,,,,,,1,,
19029,Naßspinner/in,Naßspinner/in,,,,,,,30957,1604123803,,,,,,28132,1,,,,,,,1,,
19030,Schiffchenspuler/in,Schiffchenspuler/in,,,,,,,30958,1604123803,,,,,,28132,1,,,,,,,1,,
19031,Feinspinner/in,Feinspinner/in,,,,,,,30959,1604123803,,,,,,28132,1,,,,,,,1,,
19032,Leinenspuler/in,Leinenspuler/in,,,,,,,30960,1604123803,,,,,,28132,1,,,,,,,1,,
19033,Leinengarnzwirner/in,Leinengarnzwirner/in,,,,,,,30961,1604123803,,,,,,28132,1,,,,,,,1,,
19034,Netzknüpfer/in,Netzknüpfer/in,,,,,,,30962,1604123803,,,,,,28132,1,,,,,,,1,,
19035,Netzmontierer/in,Netzmontierer/in,,,,,,,30963,1604123803,,,,,,28132,1,,,,,,,1,,
19036,Netzmaschinenführer/in,Netzmaschinenführer/in,,,,,,,30964,1604123803,,,,,,28132,1,,,,,,,1,,
19037,Reepschläger/in,Reepschläger/in,,,,,,,30965,1604123803,,,,,,28132,1,,,,,,,1,,
19038,Reißwolfarbeiter/in (Spinnvorbereiter/in),Reißwolfarbeiter/in (Spinnvorbereiter/in),,,,,,,30966,1604123803,,,,,,28132,1,,,,,,,1,,
19039,Seiler/in,Seiler/in,,,,,,,30967,1604123803,,,,,,28132,1,,,,,,,1,,
19040,Seilschläger/in,Seilschläger/in,,,,,,,30968,1604123803,,,,,,28132,1,,,,,,,1,,
19041,Seidenspuler/in,Seidenspuler/in,,,,,,,30969,1604123803,,,,,,28132,1,,,,,,,1,,
19042,Seidenzwirner/in,Seidenzwirner/in,,,,,,,30970,1604123803,,,,,,28132,1,,,,,,,1,,
19043,Texturierer/in,Texturierer/in,,,,,,,30971,1604123803,,,,,,28132,1,,,,,,,1,,
19044,Textilspinner/in,Textilspinner/in,,,,,,,30972,1604123803,,,,,,28132,1,,,,,,,1,,
19045,Textilzwirner/in,Textilzwirner/in,,,,,,,30973,1604123803,,,,,,28132,1,,,,,,,1,,
19046,Textilfaserfacharbeiter/in,Textilfaserfacharbeiter/in,,,,,,,30974,1604123803,,,,,,28132,1,,,,,,,1,,
19047,Textilmechaniker/in - Spinnerei,Textilmechaniker/in - Spinnerei,,,,,,,30975,1604123803,,,,,,28132,1,,,,,,,1,,
19048,Textilmaschinenführer/in - Spinnerei,Textilmaschinenführer/in - Spinnerei,,,,,,,30976,1604123803,,,,,,28132,1,,,,,,,1,,
19049,Textilmaschinenbediener/in - Spinnerei,Textilmaschinenbediener/in - Spinnerei,,,,,,,30977,1604123803,,,,,,28132,1,,,,,,,1,,
19050,Verseilmaschinenbediener/in,Verseilmaschinenbediener/in,,,,,,,30978,1604123803,,,,,,28132,1,,,,,,,1,,
19051,Effektzwirner/in,Effektzwirner/in,,,,,,,30979,1604123803,,,,,,28132,1,,,,,,,1,,
19052,Egalisierer/in (Textil),Egalisierer/in (Textil),,,,,,,30980,1604123803,,,,,,28132,1,,,,,,,1,,
19053,Chemiefaserspinner/in,Chemiefaserspinner/in,,,,,,,30981,1604123803,,,,,,28132,1,,,,,,,1,,
19054,Chemiefaserzwirner/in,Chemiefaserzwirner/in,,,,,,,30982,1604123803,,,,,,28132,1,,,,,,,1,,
19055,Ringspinner/in,Ringspinner/in,,,,,,,30983,1604123803,,,,,,28132,1,,,,,,,1,,
19057,Umspuler/in (Garnherstellung),Umspuler/in (Garnherstellung),,,,,,,30984,1604123803,,,,,,28132,1,,,,,,,1,,
19059,Holzwolleseilspinner/in,Holzwolleseilspinner/in,,,,,,,30985,1604123803,,,,,,28132,1,,,,,,,1,,
19060,Roßhaarspinner/in,Roßhaarspinner/in,,,,,,,30986,1604123803,,,,,,28132,1,,,,,,,1,,
19061,Roßhaarzwirner/in,Roßhaarzwirner/in,,,,,,,30987,1604123803,,,,,,28132,1,,,,,,,1,,
19062,Roller/in (Garnspuler/in),Roller/in (Garnspuler/in),,,,,,,30988,1604123803,,,,,,28132,1,,,,,,,1,,
19063,Vorspinner/in,Vorspinner/in,,,,,,,30989,1604123803,,,,,,28132,1,,,,,,,1,,
19064,Vorgarnspinner/in,Vorgarnspinner/in,,,,,,,30990,1604123803,,,,,,28132,1,,,,,,,1,,
19065,Wollspuler/in,Wollspuler/in,,,,,,,30991,1604123803,,,,,,28132,1,,,,,,,1,,
19066,Wollspinner/in,Wollspinner/in,,,,,,,30992,1604123803,,,,,,28132,1,,,,,,,1,,
19067,Wollgarnspinner/in,Wollgarnspinner/in,,,,,,,30993,1604123803,,,,,,28132,1,,,,,,,1,,
19068,Spuler/in,Spuler/in,,,,,,,30994,1604123803,,,,,,28132,1,,,,,,,1,,
19069,Spleißer/in,Spleißer/in,,,,,,,30995,1604123803,,,,,,28132,1,,,,,,,1,,
19070,Springer/in - Spinnerei,Springer/in - Spinnerei,,,,,,,30996,1604123803,,,,,,28132,1,,,,,,,1,,
19071,Spulmaschinenbediener/in,Spulmaschinenbediener/in,,,,,,,30997,1604123803,,,,,,28132,1,,,,,,,1,,
19072,Spinnereifacharbeiter/in,Spinnereifacharbeiter/in,,,,,,,30998,1604123803,,,,,,28132,1,,,,,,,1,,
19073,Spinnereimaschinenbediener/in,Spinnereimaschinenbediener/in,,,,,,,30999,1604123803,,,,,,28132,1,,,,,,,1,,
19074,Kreuzspuler/in,Kreuzspuler/in,,,,,,,31000,1604123803,,,,,,28132,1,,,,,,,1,,
19075,Krempelfahrer/in,Krempelfahrer/in,,,,,,,31001,1604123803,,,,,,28132,1,,,,,,,1,,
19076,Krempler/in (Spinnerei),Krempler/in (Spinnerei),,,,,,,31002,1604123803,,,,,,28132,1,,,,,,,1,,
19077,Prüfer/in - Seilerei,Prüfer/in - Seilerei,,,,,,,31003,1604123803,,,,,,28132,1,,,,,,,1,,
19078,Strangspuler/in,Strangspuler/in,,,,,,,31004,1604123803,,,,,,28132,1,,,,,,,1,,
19079,Streichgarnspinner/in,Streichgarnspinner/in,,,,,,,31005,1604123803,,,,,,28132,1,,,,,,,1,,
19080,Jutezwirner/in,Jutezwirner/in,,,,,,,31006,1604123803,,,,,,28132,1,,,,,,,1,,
19081,Kunstzwirner/in,Kunstzwirner/in,,,,,,,31007,1604123803,,,,,,28132,1,,,,,,,1,,
19082,Kunstfaserspinner/in,Kunstfaserspinner/in,,,,,,,31008,1604123803,,,,,,28132,1,,,,,,,1,,
19083,Zwirner/in,Zwirner/in,,,,,,,31009,1604123803,,,,,,28132,1,,,,,,,1,,
19084,Zwirnspinner/in,Zwirnspinner/in,,,,,,,31010,1604123803,,,,,,28132,1,,,,,,,1,,
19085,Zweizylinderspinner/in,Zweizylinderspinner/in,,,,,,,31011,1604123803,,,,,,28132,1,,,,,,,1,,
19086,Zwirnereifacharbeiter/in,Zwirnereifacharbeiter/in,,,,,,,31012,1604123803,,,,,,28132,1,,,,,,,1,,
19087,Zwirnmaschinenbediener/in,Zwirnmaschinenbediener/in,,,,,,,31013,1604123803,,,,,,28132,1,,,,,,,1,,
19088,Zwirnmaschineneinsteller/in,Zwirnmaschineneinsteller/in,,,,,,,31014,1604123803,,,,,,28132,1,,,,,,,1,,
19089,Nähfaden- und Effektzwirner/in,Nähfaden- und Effektzwirner/in,,,,,,,31015,1604123803,,,,,,28132,1,,,,,,,1,,
19090,Techniker/in - Spinnerei,Techniker/in - Spinnerei,,,,,,,31016,1604123803,,,,,,28133,1,,,,,,,1,,
19091,Techniker/in - Fadenbildung,Techniker/in - Fadenbildung,,,,,,,31017,1604123803,,,,,,28133,1,,,,,,,1,,
19092,Techniker/in - Spinnereitechnik,Techniker/in - Spinnereitechnik,,,,,,,31018,1604123803,,,,,,28133,1,,,,,,,1,,
19093,Textiltechniker/in - Spinnereitechnik,Textiltechniker/in - Spinnereitechnik,,,,,,,31019,1604123803,,,,,,28133,1,,,,,,,1,,
19094,Techniker/in - Textiltechnik (Spinnereitechnik),Techniker/in - Textiltechnik (Spinnereitechnik),,,,,,,31020,1604123803,,,,,,28133,1,,,,,,,1,,
19095,Spinnereitechniker/in,Spinnereitechniker/in,,,,,,,31021,1604123803,,,,,,28133,1,,,,,,,1,,
19096,Zwirnereitechniker/in,Zwirnereitechniker/in,,,,,,,31022,1604123803,,,,,,28133,1,,,,,,,1,,
19097,Baumwollfärber/in,Baumwollfärber/in,,,,,,,31023,1604123803,,,,,,28142,1,,,,,,,1,,
19098,Baumwollbleicher/in,Baumwollbleicher/in,,,,,,,31024,1604123803,,,,,,28142,1,,,,,,,1,,
19099,Carbonisierer/in,Carbonisierer/in,,,,,,,31025,1604123803,,,,,,28142,1,,,,,,,1,,
19100,Garnfärber/in,Garnfärber/in,,,,,,,31026,1604123803,,,,,,28142,1,,,,,,,1,,
19101,Handfärber/in,Handfärber/in,,,,,,,31027,1604123803,,,,,,28142,1,,,,,,,1,,
19102,Kaschierer/in (Beschichtung),Kaschierer/in (Beschichtung),,,,,,,31028,1604123803,,,,,,28142,1,,,,,,,1,,
19103,Kaschierer/in (Textilveredlung),Kaschierer/in (Textilveredlung),,,,,,,31029,1604123803,,,,,,28142,1,,,,,,,1,,
19104,Kalandrierer/in - Textilveredlung,Kalandrierer/in - Textilveredlung,,,,,,,31030,1604123803,,,,,,28142,1,,,,,,,1,,
19105,Kalanderführer/in - Textilveredlung,Kalanderführer/in - Textilveredlung,,,,,,,31031,1604123803,,,,,,28142,1,,,,,,,1,,
19106,Kalanderer/Kalanderin (Textilveredlung),Kalanderer/Kalanderin (Textilveredlung),,,,,,,31032,1604123803,,,,,,28142,1,,,,,,,1,,
19107,Maschinenstranggarnfärber/in,Maschinenstranggarnfärber/in,,,,,,,31033,1604123803,,,,,,28142,1,,,,,,,1,,
19108,Maschinen- und Anlagenführer/in - Textilveredlung,Maschinen- und Anlagenführer/in - Textilveredlung,,,,,,,31034,1604123803,,,,,,28142,1,,,,,,,1,,
19109,Rauher/in (Textilausrüstung),Rauher/in (Textilausrüstung),,,,,,,31035,1604123803,,,,,,28142,1,,,,,,,1,,
19110,Sanforisierer/in,Sanforisierer/in,,,,,,,31036,1604123803,,,,,,28142,1,,,,,,,1,,
19111,Walker/in (Textilausrüstung),Walker/in (Textilausrüstung),,,,,,,31037,1604123803,,,,,,28142,1,,,,,,,1,,
19112,Schwarzfärber/in,Schwarzfärber/in,,,,,,,31038,1604123803,,,,,,28142,1,,,,,,,1,,
19113,Scherer/in (Textilveredlung),Scherer/in (Textilveredlung),,,,,,,31039,1604123803,,,,,,28142,1,,,,,,,1,,
19114,Beschichtungs-Textilveredler/in,Beschichtungs-Textilveredler/in,,,,,,,31040,1604123803,,,,,,28142,1,,,,,,,1,,
19115,Dekateur/in,Dekateur/in,,,,,,,31041,1604123803,,,,,,28142,1,,,,,,,1,,
19116,Leinenbleicher/in,Leinenbleicher/in,,,,,,,31042,1604123803,,,,,,28142,1,,,,,,,1,,
19117,Leinenwarenbleicher/in,Leinenwarenbleicher/in,,,,,,,31043,1604123803,,,,,,28142,1,,,,,,,1,,
19118,Merceriseur/in,Merceriseur/in,,,,,,,31044,1604123803,,,,,,28142,1,,,,,,,1,,
19119,Mercerisierer/in,Mercerisierer/in,,,,,,,31045,1604123803,,,,,,28142,1,,,,,,,1,,
19120,Merzerisierer/in,Merzerisierer/in,,,,,,,31046,1604123803,,,,,,28142,1,,,,,,,1,,
19121,Seidenfärber/in,Seidenfärber/in,,,,,,,31047,1604123803,,,,,,28142,1,,,,,,,1,,
19122,Senger/in (Textilausrüster/in),Senger/in (Textilausrüster/in),,,,,,,31048,1604123803,,,,,,28142,1,,,,,,,1,,
19123,Textilfärber/in,Textilfärber/in,,,,,,,31049,1604123803,,,,,,28142,1,,,,,,,1,,
19124,Textilveredler/in,Textilveredler/in,,,,,,,31050,1604123803,,,,,,28142,1,,,,,,,1,,
19125,Textilchemiker/in,Textilchemiker/in,,,,,,,31051,1604123803,,,,,,28142,1,,,,,,,1,,
19126,Textilausrüster/in,Textilausrüster/in,,,,,,,31052,1604123803,,,,,,28142,1,,,,,,,1,,
19127,Textilwarendrucker/in,Textilwarendrucker/in,,,,,,,31053,1604123803,,,,,,28142,1,,,,,,,1,,
19128,Textilkalanderführer/in,Textilkalanderführer/in,,,,,,,31054,1604123803,,,,,,28142,1,,,,,,,1,,
19129,Textilveredler/in (Färberei),Textilveredler/in (Färberei),,,,,,,31055,1604123803,,,,,,28142,1,,,,,,,1,,
19130,Textilmaschinenführer/in - Veredlung,Textilmaschinenführer/in - Veredlung,,,,,,,31056,1604123803,,,,,,28142,1,,,,,,,1,,
19131,Textilveredler/in - Maschinenführung,Textilveredler/in - Maschinenführung,,,,,,,31057,1604123803,,,,,,28142,1,,,,,,,1,,
19132,Veredler/in (Textil),Veredler/in (Textil),,,,,,,31058,1604123803,,,,,,28142,1,,,,,,,1,,
19133,Fixierer/in (Bekleidungsindustrie),Fixierer/in (Bekleidungsindustrie),,,,,,,31059,1604123803,,,,,,28142,1,,,,,,,1,,
19134,Bleicher/in (Textilveredlung),Bleicher/in (Textilveredlung),,,,,,,31060,1604123803,,,,,,28142,1,,,,,,,1,,
19135,Bleichereiarbeiter/in (Textilveredlung),Bleichereiarbeiter/in (Textilveredlung),,,,,,,31061,1604123803,,,,,,28142,1,,,,,,,1,,
19136,Plissierer/in,Plissierer/in,,,,,,,31062,1604123803,,,,,,28142,1,,,,,,,1,,
19137,Plisseebrenner/in,Plisseebrenner/in,,,,,,,31063,1604123803,,,,,,28142,1,,,,,,,1,,
19138,Plisseepresser/in,Plisseepresser/in,,,,,,,31064,1604123803,,,,,,28142,1,,,,,,,1,,
19139,Imprägnierer/in (Textilausrüstung),Imprägnierer/in (Textilausrüstung),,,,,,,31065,1604123803,,,,,,28142,1,,,,,,,1,,
19140,Wollfärber/in,Wollfärber/in,,,,,,,31066,1604123803,,,,,,28142,1,,,,,,,1,,
19141,Appreturfacharbeiter/in,Appreturfacharbeiter/in,,,,,,,31067,1604123803,,,,,,28142,1,,,,,,,1,,
19142,Appreteur/in (Textilveredlung),Appreteur/in (Textilveredlung),,,,,,,31068,1604123803,,,,,,28142,1,,,,,,,1,,
19143,Brecher/in (Textilveredlung),Brecher/in (Textilveredlung),,,,,,,31069,1604123803,,,,,,28142,1,,,,,,,1,,
19144,Graveur/in - Formenstecher/in,Graveur/in - Formenstecher/in,,,,,,,31070,1604123803,,,,,,28142,1,,,,,,,1,,
19145,Kreuzspulenfärber/in,Kreuzspulenfärber/in,,,,,,,31071,1604123803,,,,,,28142,1,,,,,,,1,,
19146,Präger/in (Beschichtung),Präger/in (Beschichtung),,,,,,,31072,1604123803,,,,,,28142,1,,,,,,,1,,
19147,Produktveredler/in - Textil,Produktveredler/in - Textil,,,,,,,31073,1604123803,,,,,,28142,1,,,,,,,1,,
19148,Stückfärber/in,Stückfärber/in,,,,,,,31074,1604123803,,,,,,28142,1,,,,,,,1,,
19149,Strangfärber/in,Strangfärber/in,,,,,,,31075,1604123803,,,,,,28142,1,,,,,,,1,,
19150,Stückbleicher/in,Stückbleicher/in,,,,,,,31076,1604123803,,,,,,28142,1,,,,,,,1,,
19151,Strumpffärber/in,Strumpffärber/in,,,,,,,31077,1604123803,,,,,,28142,1,,,,,,,1,,
19152,Stückappreteur/in,Stückappreteur/in,,,,,,,31078,1604123803,,,,,,28142,1,,,,,,,1,,
19153,Stranggarnbleicher/in,Stranggarnbleicher/in,,,,,,,31079,1604123803,,,,,,28142,1,,,,,,,1,,
19154,Ausrüster/in,Ausrüster/in,,,,,,,31080,1604123803,,,,,,28142,1,,,,,,,1,,
19155,Buntgewebeausrüster/in,Buntgewebeausrüster/in,,,,,,,31081,1604123803,,,,,,28142,1,,,,,,,1,,
19156,Tuchwalker/in,Tuchwalker/in,,,,,,,31082,1604123803,,,,,,28142,1,,,,,,,1,,
19157,Tuchfärber/in,Tuchfärber/in,,,,,,,31083,1604123803,,,,,,28142,1,,,,,,,1,,
19158,Tuchappreteur/in,Tuchappreteur/in,,,,,,,31084,1604123803,,,,,,28142,1,,,,,,,1,,
19159,Tuchausrüster/in,Tuchausrüster/in,,,,,,,31085,1604123803,,,,,,28142,1,,,,,,,1,,
19160,Färber/in (Textil),Färber/in (Textil),,,,,,,31086,1604123803,,,,,,28142,1,,,,,,,1,,
19161,Färbespezialist/in,Färbespezialist/in,,,,,,,31087,1604123803,,,,,,28142,1,,,,,,,1,,
19162,Wäscher/in (Textilveredler/in),Wäscher/in (Textilveredler/in),,,,,,,31088,1604123803,,,,,,28142,1,,,,,,,1,,
19163,Textilveredlungstechniker/in,Textilveredlungstechniker/in,,,,,,,31089,1604123803,,,,,,28143,1,,,,,,,1,,
19164,Textilveredelungstechniker/in,Textilveredelungstechniker/in,,,,,,,31090,1604123803,,,,,,28143,1,,,,,,,1,,
19165,Techniker/in - Textilveredelung,Techniker/in - Textilveredelung,,,,,,,31091,1604123803,,,,,,28143,1,,,,,,,1,,
19166,Textiltechniker/in - Textilveredelung,Textiltechniker/in - Textilveredelung,,,,,,,31092,1604123803,,,,,,28143,1,,,,,,,1,,
19167,Techniker/in - Textiltechnik (Textilveredelung),Techniker/in - Textiltechnik (Textilveredelung),,,,,,,31093,1604123803,,,,,,28143,1,,,,,,,1,,
19168,Techniker/in - Textilveredelung/Textilreinigung,Techniker/in - Textilveredelung/Textilreinigung,,,,,,,31094,1604123803,,,,,,28143,1,,,,,,,1,,
19169,Kolorist/in (Textilveredlung),Kolorist/in (Textilveredlung),,,,,,,31095,1604123803,,,,,,28143,1,,,,,,,1,,
19170,Appreturtechniker/in,Appreturtechniker/in,,,,,,,31096,1604123803,,,,,,28143,1,,,,,,,1,,
19171,Färbereitechniker/in,Färbereitechniker/in,,,,,,,31097,1604123803,,,,,,28143,1,,,,,,,1,,
19172,Wäschereitechniker/in,Wäschereitechniker/in,,,,,,,31098,1604123803,,,,,,28143,1,,,,,,,1,,
19173,Handwerksmeister/in - Weberei,Handwerksmeister/in - Weberei,,,,,,,31099,1604123803,,,,,,28193,1,,,,,,,1,,
19174,Handwerksmeister/in - Seilerei,Handwerksmeister/in - Seilerei,,,,,,,31100,1604123803,,,,,,28193,1,,,,,,,1,,
19175,Handwerksmeister/in - Stickerei,Handwerksmeister/in - Stickerei,,,,,,,31101,1604123803,,,,,,28193,1,,,,,,,1,,
19176,Bekleidungstechnikmeister/in,Bekleidungstechnikmeister/in,,,,,,,31102,1604123803,,,,,,28193,1,,,,,,,1,,
19177,Meister/in - Textiltechnik,Meister/in - Textiltechnik,,,,,,,31103,1604123803,,,,,,28193,1,,,,,,,1,,
